0.000000000000000000e+00,-1.866666666666666821e-02
0.000000000000000000e+00,-1.599999999999999686e-02
0.000000000000000000e+00,-1.333333333333333072e-02
0.000000000000000000e+00,-1.333333333333333072e-02
0.000000000000000000e+00,-1.866666666666666474e-02
0.000000000000000000e+00,-2.133333333333333262e-02
0.000000000000000000e+00,-1.866666666666666474e-02
0.000000000000000000e+00,-7.999999999999998432e-03
0.000000000000000000e+00,-7.999999999999998432e-03
-8.000000000000000167e-02,-1.333333333333333245e-02
0.000000000000000000e+00,-1.600000000000000033e-02
0.000000000000000000e+00,-1.066666666666666805e-02
8.000000000000000167e-02,2.666666666666666144e-03
8.000000000000000167e-02,-4.336808689942017736e-19
0.000000000000000000e+00,-5.333333333333334023e-03
0.000000000000000000e+00,-1.066666666666666805e-02
0.000000000000000000e+00,-2.666666666666665277e-03
0.000000000000000000e+00,5.333333333333331421e-03
0.000000000000000000e+00,1.066666666666666805e-02
0.000000000000000000e+00,1.066666666666666805e-02
0.000000000000000000e+00,1.066666666666667151e-02
8.000000000000000167e-02,1.333333333333333245e-02
8.000000000000000167e-02,1.600000000000000033e-02
8.000000000000000167e-02,2.133333333333333609e-02
8.000000000000000167e-02,2.133333333333333956e-02
8.000000000000000167e-02,1.866666666666667168e-02
8.000000000000000167e-02,2.400000000000000744e-02
8.000000000000000167e-02,2.666666666666666491e-02
1.600000000000000033e-01,2.933333333333333626e-02
1.600000000000000033e-01,2.933333333333333973e-02
1.600000000000000033e-01,2.666666666666666838e-02
1.600000000000000033e-01,2.933333333333333973e-02
1.600000000000000033e-01,3.733333333333333642e-02
1.600000000000000033e-01,4.000000000000000083e-02
1.600000000000000033e-01,4.266666666666665830e-02
1.600000000000000033e-01,3.999999999999999389e-02
2.399999999999999911e-01,4.266666666666666524e-02
1.600000000000000033e-01,4.266666666666666524e-02
1.600000000000000033e-01,4.266666666666666524e-02
1.600000000000000033e-01,4.266666666666666524e-02
1.600000000000000033e-01,3.999999999999999389e-02
2.399999999999999911e-01,3.999999999999999389e-02
1.600000000000000033e-01,3.733333333333333642e-02
1.600000000000000033e-01,4.000000000000000083e-02
1.600000000000000033e-01,3.999999999999998695e-02
2.399999999999999911e-01,4.266666666666665830e-02
2.399999999999999911e-01,4.533333333333332965e-02
2.399999999999999911e-01,4.266666666666666524e-02
2.399999999999999911e-01,4.266666666666667218e-02
2.399999999999999911e-01,4.266666666666666524e-02
3.200000000000000067e-01,4.533333333333332965e-02
3.200000000000000067e-01,4.800000000000000100e-02
2.399999999999999911e-01,4.799999999999999406e-02
2.399999999999999911e-01,4.799999999999999406e-02
3.200000000000000067e-01,4.799999999999999406e-02
3.200000000000000067e-01,5.066666666666665847e-02
3.200000000000000067e-01,4.800000000000000100e-02
2.399999999999999911e-01,5.066666666666667235e-02
3.200000000000000067e-01,5.066666666666667235e-02
3.200000000000000067e-01,5.066666666666666541e-02
3.200000000000000067e-01,5.333333333333333676e-02
3.200000000000000067e-01,5.333333333333333676e-02
3.200000000000000067e-01,5.333333333333333676e-02
3.200000000000000067e-01,5.066666666666666541e-02
3.200000000000000067e-01,4.800000000000000100e-02
3.200000000000000067e-01,5.066666666666666541e-02
4.000000000000000222e-01,5.333333333333333676e-02
4.000000000000000222e-01,5.333333333333332982e-02
3.200000000000000067e-01,5.333333333333332982e-02
3.200000000000000067e-01,5.333333333333332982e-02
4.000000000000000222e-01,5.333333333333332982e-02
3.200000000000000067e-01,5.599999999999999423e-02
4.000000000000000222e-01,5.599999999999998729e-02
4.000000000000000222e-01,5.599999999999998729e-02
4.000000000000000222e-01,5.599999999999998729e-02
4.000000000000000222e-01,5.333333333333332982e-02
4.799999999999999822e-01,5.333333333333331594e-02
4.000000000000000222e-01,5.599999999999998729e-02
4.799999999999999822e-01,5.599999999999998729e-02
4.799999999999999822e-01,5.599999999999998035e-02
4.799999999999999822e-01,5.599999999999998729e-02
4.799999999999999822e-01,5.599999999999998729e-02
4.799999999999999822e-01,5.599999999999999423e-02
4.799999999999999822e-01,5.599999999999999423e-02
4.000000000000000222e-01,5.599999999999998729e-02
4.000000000000000222e-01,5.599999999999998729e-02
4.799999999999999822e-01,5.866666666666665864e-02
4.799999999999999822e-01,5.866666666666666557e-02
4.799999999999999822e-01,5.866666666666667251e-02
5.600000000000000533e-01,5.866666666666666557e-02
4.799999999999999822e-01,5.866666666666666557e-02
5.600000000000000533e-01,6.133333333333332998e-02
5.600000000000000533e-01,6.133333333333332998e-02
5.600000000000000533e-01,6.133333333333332998e-02
5.600000000000000533e-01,6.133333333333332998e-02
5.600000000000000533e-01,6.133333333333333692e-02
5.600000000000000533e-01,6.400000000000000133e-02
5.600000000000000533e-01,6.400000000000000133e-02
5.600000000000000533e-01,6.400000000000000133e-02
6.400000000000000133e-01,6.400000000000000133e-02
6.400000000000000133e-01,6.666666666666667962e-02
5.600000000000000533e-01,6.666666666666666574e-02
6.400000000000000133e-01,6.666666666666666574e-02
5.600000000000000533e-01,6.666666666666666574e-02
5.600000000000000533e-01,6.666666666666666574e-02
6.400000000000000133e-01,6.933333333333334403e-02
6.400000000000000133e-01,6.933333333333333015e-02
6.400000000000000133e-01,6.933333333333333015e-02
6.400000000000000133e-01,6.933333333333333015e-02
6.400000000000000133e-01,6.933333333333334403e-02
6.400000000000000133e-01,7.200000000000000844e-02
6.400000000000000133e-01,7.200000000000000844e-02
6.400000000000000133e-01,7.199999999999999456e-02
6.400000000000000133e-01,7.199999999999999456e-02
6.400000000000000133e-01,7.200000000000000844e-02
6.400000000000000133e-01,7.466666666666667285e-02
6.400000000000000133e-01,7.466666666666665897e-02
6.400000000000000133e-01,7.199999999999999456e-02
6.400000000000000133e-01,7.199999999999999456e-02
6.400000000000000133e-01,7.200000000000000844e-02
6.400000000000000133e-01,7.466666666666667285e-02
7.199999999999999734e-01,7.733333333333333726e-02
7.199999999999999734e-01,7.999999999999998779e-02
7.199999999999999734e-01,7.733333333333333726e-02
7.199999999999999734e-01,8.000000000000000167e-02
7.199999999999999734e-01,8.266666666666667995e-02
7.199999999999999734e-01,8.266666666666667995e-02
7.199999999999999734e-01,8.266666666666666607e-02
